Longitude;Latitude;DEPART;Elevation (m);Moho Depth (m);Curie Depth (Km);Free Air Anomaly (mGal);Vertical Gravity Gradient (E);Bouguer Anomaly (mGal);Fault;Strike-slip Fault;Reverse or Thrust Fault;Lineament;Magnetic Anomaly (nT)
-74.72335127;5.789908064;ANTIOQUIA;0.037037037;0.491437095;0.714285714;0.100351712;0.251633405;0.335476737;0.012205332;0.056503822;0.027881084;0.049255004;0.622466661
-74.9196878;6.02700572;ANTIOQUIA;0.105820106;0.499189326;0.642857143;0.168401043;0.266868615;0.406972789;0.003437267;0.044559857;0.065883925;0.033781408;0.685591008
-73.13912725;4.023527349;META;0.037037037;0.454867095;0.785714286;0.102688261;0.257068187;0.339022049;0.021223641;0.095061496;0.029308367;0.140281338;0.227425796
-74.69231694;1.911533012;CAQUETÁ;0.058201058;0.335106375;0.714285714;0.149780807;0.240348064;0.395148742;0.053567267;0.13943218;0.040722408;0.103095212;0.630108634
-71.25919014;5.96840089;CASANARE;0.026455026;0.444907225;0.928571429;0.076167094;0.239457116;0.306347167;0.097001056;0.127935255;0.076286629;0.570793677;0.56089395
-75.46581755;10.0059882;BOLÍVAR;0;0.230142944;0.142857143;0.142867489;0.253058921;0.43182075;0.049721026;0.043099317;0.007716198;0.555311332;0.57464314
-74.4267533;5.001776282;CUNDINAMARCA;0.301587302;0.766092203;0.785714286;0.099942194;0.125326681;0.135615779;0.00402252;0.044914326;0.005918203;0.118419982;0.65358282
-72.55292262;7.681240343;NORTE DE SANTANDER;0.222222222;0.658914455;0.857142857;0.142891571;0.245485864;0.272777406;0.001808008;0.058817301;0.022841548;0.520866437;0.622589364
-74.66652272;7.65693503;ANTIOQUIA;0.026455026;0.533313656;0.714285714;0.117478458;0.233962937;0.354701136;0.031238013;0.015408018;0.010539663;0.052439553;0.516210059
-71.21482148;6.671232269;ARAUCA;0.026455026;0.419590705;0.928571429;0.093751523;0.252019482;0.332005784;0.124287913;0.103971987;0.067235584;0.635712053;0.348960501
-74.13234799;4.510363187;BOGOTÁ, D. C.;0.560846561;0.847450344;0.857142857;0.318591332;0.291339986;0.261729595;0.010175076;0.020735834;0.018878466;0.095087034;0.444169319
-76.16148608;3.285934005;VALLE DEL CAUCA;0.433862434;0.588208643;0.571428571;0.316592006;0.184366833;0.32863272;0.004301582;0.005645256;0.016875726;0.046444584;0.655333118
-74.61572996;9.635516789;MAGDALENA;0.010582011;0.501171989;0.428571429;0.053837259;0.234289617;0.2800597;0.09306414;0.085678133;0.055999085;0.346792423;0.547594346
-74.50944427;4.086663662;CUNDINAMARCA;0.35978836;0.832948443;0.785714286;0.214240994;0.24349608;0.245652596;0.001891542;0.010243384;0.006824885;0.188812458;0.367012723
-73.71576237;8.749349731;BOLÍVAR;0.005291005;0.373834625;0.714285714;0.116611286;0.240645046;0.39288003;0.015504335;0.010912825;0.008062876;0.164980929;0.674738965
-77.23038528;2.26129791;CAUCA;0.349206349;0.45318208;0.357142857;0.333116542;0.305862438;0.400907145;0.010381782;0.027458176;0.028824871;0.217003348;0.446539948
-73.90279741;10.77696835;CESAR;0.439153439;0.10868278;0.428571429;0.38750784;0.085085531;0.520116208;0.004910766;0.032056054;0.029685613;0.309589515;0.406613868
-70.93741743;5.166267422;CASANARE;0.021164021;0.369080666;0.714285714;0.11610541;0.258077928;0.372879277;0.219551826;0.22117067;0.158967876;0.679315645;0.568354791
-75.42558554;3.990715221;TOLIMA;0.513227513;0.709038257;0.428571429;0.243122811;0.288132573;0.214153619;0.007089742;0.10751017;0.017167875;0.082036822;0.486406299
-77.24846304;2.828161373;CAUCA;0.010582011;0.267283425;0.357142857;0.185792755;0.268888097;0.492594672;0.012760625;0.065312147;0.005839158;0.1675275;0.584650872
-76.03492159;4.506056923;VALLE DEL CAUCA;0.195767196;0.22863859;0.428571429;0.184588342;0.222885483;0.339699347;0.007164808;0.04917365;0.024692195;0.114462124;0.49380027
-75.3229363;9.831478307;BOLÍVAR;0.021164021;0.271596472;0.285714286;0.148239153;0.248277501;0.429295479;0.016647259;0.017925203;0.00653637;0.491647797;0.579263641
-74.477992;5.584108943;CUNDINAMARCA;0.121693122;0.585097005;0.785714286;0.077540113;0.261552625;0.221921743;0.046101552;0.028944957;0.007966267;0.077311152;0.617190771
-73.83710103;7.921890757;BOLÍVAR;0.005291005;0.497404562;0.857142857;0.046442177;0.217658589;0.281412379;0.02581624;0.028152609;0.063630302;0.182997191;0.646117435
-76.35885221;1.82626423;HUILA;0.433862434;0.843219396;0.214285714;0.202076423;0.224726776;0.230930581;0.00477169;0.063043436;0.0040793;0.056966072;0.538149164
-75.65452039;3.071065419;HUILA;0.444444444;0.837161013;0.642857143;0.257286703;0.254543835;0.278014381;0.003370949;0.067988946;0.004311186;0.019351634;0.577697397
-72.6381677;11.28549432;LA GUAJIRA;0.010582011;0.337827534;0.357142857;0.132461343;0.228706344;0.384407064;0.032706616;0.074871666;0.0247698;0.311892919;0.235681607
-73.67729318;9.015086823;CESAR;0.010582011;0.394636446;0.642857143;0.150937055;0.262235685;0.423240409;0.020427224;0.013442756;0.005089493;0.219466496;0.674826934
-76.91803433;5.503990678;CHOCÓ;0.042328042;0.327086901;0.571428571;0.124993983;0.256266334;0.375489041;0.020889255;0.059664486;0.047835821;0.340330605;0.633194379
-77.02169682;4.376338973;CHOCÓ;0;0.442872696;0.428571429;0.050778063;0.225795914;0.291236037;0.0387672;0.167965152;0.056033909;0.198920238;0.571430148
-73.65880644;9.052139621;CESAR;0.010582011;0.401722515;0.642857143;0.152213716;0.276787836;0.432998371;0.016338245;0.017357658;0.001790877;0.230590573;0.512205668
-76.44942202;3.875352231;VALLE DEL CAUCA;0.317460317;0.291396429;0.5;0.330201873;0.333600618;0.473341858;0.005050552;0.089607414;0.028399538;0.038604848;0.626464235
-72.68199184;6.547831094;SANTANDER;0.322751323;0.571100512;1;0.235631368;0.248574483;0.262163596;0.002866189;0.02145529;0.039971037;0.278471755;0.47275222
-75.53889755;9.212567156;CÓRDOBA;0.015873016;0.239820831;0.285714286;0.149925331;0.270729389;0.431453143;0.045031802;0.064973777;0.008921371;0.399900131;0.542267168
-77.25214646;3.16546321;VALLE DEL CAUCA;0.021164021;0.229135544;0.357142857;0.134219798;0.251395818;0.40803664;0.013075774;0.073306681;0.031006096;0.087673454;0.601531251
-72.97010714;10.40019757;LA GUAJIRA;0.402116402;0.173326737;0.571428571;0.395095642;0.50736517;0.521187132;0.024102379;0.009346369;0.007730878;0.049844311;0.614108598
-72.82148971;10.85944029;LA GUAJIRA;0.031746032;0.171137672;0.428571429;0.185094204;0.214065099;0.470865189;0.020784512;0.015688958;0.00930884;0.182544471;0.541004759
-74.26826223;6.07138597;BOYACÁ;0.037037037;0.558684973;0.857142857;0.065736868;0.28064861;0.273308018;0.058678538;0.050924546;0.001415774;0.157340399;0.654845229
-75.92056567;2.660879892;CAUCA;0.455026455;0.916862956;0.642857143;0.203256742;0.193335709;0.160172461;0.025505039;0.079264487;0.003818782;0.035461593;0.571146763
-75.69801344;7.36222306;ANTIOQUIA;0.296296296;0.44880516;0.428571429;0.281615845;0.221964837;0.36884334;0.007912129;0.036843668;0.060897801;0.137559471;0.377370709
-73.03846265;10.94815112;CESAR;0.08994709;0.077060899;0.5;0.222720052;0.302447137;0.532718071;0.002514142;0.036754228;0.037576543;0.206215516;0.507938991
-70.45836106;-3.763625535;AMAZONAS;0.015873016;0.304003168;0.785714286;0.156814567;0.255553576;0.443265085;0.976584092;0.938875594;0.935410889;0.807464009;0.622979545
-74.51178876;7.197662978;ANTIOQUIA;0.132275132;0.525136577;0.785714286;0.144360949;0.276015681;0.330915684;0.013044343;0.033265472;0.02415804;0.163163462;0.596676706
-72.2801846;7.051512118;NORTE DE SANTANDER;0.365079365;0.636200521;0.928571429;0.158717546;0.275629603;0.229846605;0.002199571;0.047035279;0.007784717;0.460856066;0.511054925
-76.75314121;2.667870908;CAUCA;0.275132275;0.559213324;0.357142857;0.219733117;0.165627227;0.342103742;0.00515702;0.029250211;0.007966752;0.103334047;0.456874887
-78.5767904;2.128090958;NARIÑO;0;0.264414017;0.5;0.153490405;0.268591114;0.421244356;0.120815909;0.1064181;0.101406417;0.364638844;0.641808884
-75.03583374;4.324922251;TOLIMA;0.158730159;0.705171189;0.642857143;0.067230356;0.243436683;0.20137696;0.012537057;0.06667037;0.006147203;0.059398013;0.50665321
-74.65285406;6.819909826;ANTIOQUIA;0.142857143;0.433366704;0.785714286;0.15876574;0.255672369;0.346399498;0.02124758;0.018070416;0.016907333;0.124619328;0.635202093
-75.71857238;4.717110141;QUINDÍO;0.312169312;0.459150713;0.357142857;0.187671635;0.207590877;0.288832542;0.015935546;0.013487286;0.065403415;0.061203482;0.568528133
-75.65030693;7.320452099;ANTIOQUIA;0.264550265;0.455094229;0.428571429;0.281615845;0.304080542;0.47824293;0.016079003;0.04486979;0.068671255;0.149753786;0.388068563
-77.69718135;1.84464726;NARIÑO;0.079365079;0.374410536;0.5;0.160548248;0.189979805;0.401977486;0.029727229;0.024169506;0.023404362;0.147278794;0.502346282
-73.59434724;6.629721983;SANTANDER;0.095238095;0.716421982;0.928571429;0.045430481;0.176734379;0.215257314;0.018267476;0.011157574;0.006697556;0.263655127;0.592313296
-72.25068786;1.559891053;GUAVIARE;0.047619048;0.24242038;0.714285714;0.195163093;0.261225944;0.480077119;0.1682685;0.251707983;0.245161871;0.15057703;0.524975184
-75.73840718;5.8185682;ANTIOQUIA;0.158730159;0.531779436;0.5;0.173025977;0.143056545;0.373149561;0.004776195;0.052608693;0.055143698;0.067948077;0.670773851
-70.15247162;-3.306287571;AMAZONAS;0.021164021;0.306346528;0.785714286;0.159488387;0.260334996;0.443487913;0.891882415;0.907633902;0.905240943;0.724996819;0.674284835
-73.51140469;5.548568301;BOYACÁ;0.555555556;0.687898562;0.928571429;0.341017501;0.323503207;0.259714033;0.023274445;0.060831337;0.028462965;0.019477178;0.713433798
-75.46480624;6.905441215;ANTIOQUIA;0.513227513;0.516020031;0.5;0.389121754;0.270046329;0.34789616;0.02214807;0.064632329;0.074160839;0.155951882;0.496632169
-71.75538296;6.511128532;ARAUCA;0.063492063;0.462004834;0.928571429;0.074938599;0.204383464;0.271193832;0.049204748;0.048067186;0.001029937;0.477801214;0.390160676
-74.65099196;10.67068339;MAGDALENA;0;0.245125576;0.285714286;0.132822667;0.259859824;0.417140504;0.064192393;0.052676795;0.048802451;0.493000723;0.425431521
-75.05791059;10.63004598;ATLÁNTICO;0;0.30808278;0.071428571;0.151442903;0.239961986;0.417947843;0.00869629;0.006602888;0.004887976;0.6015934;0.375819722
-73.90026138;6.991061514;ANTIOQUIA;0.010582011;0.651110056;0.928571429;0.026617526;0.227162034;0.236450219;0.052911839;0.047711124;0.021005676;0.2815844;0.666934362
-74.62373265;10.69793802;MAGDALENA;0;0.220432504;0.285714286;0.132027772;0.269808743;0.424187418;0.065057172;0.056121245;0.051971391;0.487694632;0.428725989
-75.96403404;2.269696368;HUILA;0.322751323;0.810919089;0.5;0.214891367;0.25086125;0.25385021;0.040425493;0.105137151;0.002322776;0.140924604;0.560067168
-75.94017993;5.137919909;RISARALDA;0.433862434;0.423702367;0.357142857;0.261743031;0.18219886;0.278929064;0.004438589;0.046170188;0.039295692;0.070051167;0.609999682
-75.22989409;2.662939067;HUILA;0.428571429;0.721610784;0.785714286;0.103097748;0.126098836;0.031213447;0.007557128;0.060989743;0.009764255;0.080679856;0.592406134
-76.48206105;7.35254314;ANTIOQUIA;0.074074074;0.363452868;0.357142857;0.146601169;0.283974816;0.36745502;0.01187382;0.040663611;0.026459174;0.066723557;0.218267244
-75.17409675;6.612158459;ANTIOQUIA;0.227513228;0.519841024;0.571428571;0.185046024;0.195563079;0.30306438;0.009562198;0.055581504;0.028061972;0.040172658;0.605373337
-76.41346499;1.982706625;HUILA;0.518518519;0.875453516;0.214285714;0.275882849;0.16319197;0.119273047;0.017503424;0.047497791;0.007193813;0.103598714;0.541253411
-75.4477901;9.108775929;CÓRDOBA;0.021164021;0.290469527;0.285714286;0.132894944;0.260928962;0.404013286;0.055426734;0.074602944;0.026346507;0.361241071;0.536542019
-73.47610963;3.330335061;META;0.047619048;0.387277461;0.857142857;0.103025503;0.234438109;0.336196824;0.087857504;0.095194869;0.050623498;0.073338005;0.731470763
-72.78103069;5.56157991;BOYACÁ;0.656084656;0.631344039;0.928571429;0.46263912;0.406985032;0.360133594;0.007201226;0.026827184;0.001419699;0.145275723;0.429434938
-76.08234292;1.91519051;HUILA;0.365079365;0.755237152;0.357142857;0.100833477;0.143591114;0.090328721;0.003619516;0.091080195;0.013686153;0.089663543;0.543271512
-72.87389995;6.546169271;SANTANDER;0.306878307;0.521517017;1;0.207809429;0.181634593;0.290203066;0.004837712;0.009548983;0.014423072;0.249703867;0.478991553
-76.69787023;0.56403162;PUTUMAYO;0.052910053;0.454396316;0.357142857;0.108156284;0.252643146;0.340524196;0.042126157;0.056235713;0.043994756;0.249970805;0.554225483
-73.42355046;5.528268878;BOYACÁ;0.666666667;0.670702104;0.928571429;0.344727093;0.313435495;0.22514442;0.01759983;0.070169519;0.027695871;0.039396503;0.671114043
-74.85885366;7.314293529;ANTIOQUIA;0.052910053;0.461163009;0.714285714;0.120031808;0.248336897;0.366729197;0.004840078;0.025555538;0.043065488;0.161366502;0.512550079
-72.62453204;7.299458948;NORTE DE SANTANDER;0.597883598;0.762017383;0.928571429;0.332972022;0.337639582;0.230280103;0.002549036;0.009869076;0.012360102;0.473237786;0.587914503
-75.92983701;8.680655571;CÓRDOBA;0.005291005;0.254122418;0.357142857;0.143397419;0.268056545;0.428627243;0.03849477;0.022062733;0.026522919;0.385578961;0.563806678
-76.71939515;6.092818991;CHOCÓ;0;0.272384938;0.5;0.101652453;0.207264196;0.364646665;0.023805334;0.043281435;0.079897832;0.355676182;0.736084448
-73.61561435;10.93162453;CESAR;0.592592593;0.099476387;0.5;0.715493574;0.353231171;0.726998311;0.003945891;0.066438916;0.050822708;0.273911771;0.4792019
-75.87847155;4.599089447;QUINDÍO;0.26984127;0.340320178;0.285714286;0.172977812;0.209224281;0.272917782;0.012312499;0.028135755;0.046376009;0.0792867;0.546021935
-75.27817111;2.681373668;HUILA;0.216931217;0.732619748;0.785714286;0.103097748;0.166280589;0.154039982;0.015646626;0.062363348;0.003101661;0.072836246;0.591461518
-74.17054574;4.97710224;CUNDINAMARCA;0.671957672;0.854739121;0.857142857;0.39748038;0.484230221;0.253642392;0.003649428;0.031921531;0.002177661;0.156835009;0.648972057
-74.96349395;4.65160747;TOLIMA;0.100529101;0.730398801;0.714285714;0.10023127;0.205690188;0.246939372;0.004536904;0.061146658;0.02180648;0.121575947;0.623247673
-76.1775891;9.007812422;CÓRDOBA;0.005291005;0.138629316;0.285714286;0.145228121;0.259325255;0.43233081;0.026575256;0.019515431;0.004951027;0.46881301;0.59696853
-74.52855743;10.82968382;MAGDALENA;0;0.121892943;0.285714286;0.145276315;0.240912331;0.433497001;0.064258125;0.046865281;0.054278156;0.474317497;0.423978241
-72.71445646;5.754134235;BOYACÁ;0.71957672;0.615051605;0.928571429;0.460832501;0.370574958;0.307874719;0.009764343;0.022686241;0.017360116;0.154510351;0.483616274
-75.4303121;1.771548395;CAQUETÁ;0.17989418;0.52477458;0.642857143;0.12602979;0.227993585;0.248175884;0.013420737;0.176916595;0.006629305;0.235374246;0.644368111
-77.10053382;2.112344586;CAUCA;0.164021164;0.510927579;0.357142857;0.102471461;0.116714184;0.284896369;0.010054077;0.03063998;0.006279731;0.183245478;0.479188267
-75.94501859;9.318066244;CÓRDOBA;0;0.105628305;0.214285714;0.156983203;0.262889047;0.45272817;0.025113046;0.062561995;0.02009731;0.508079341;0.548680817
-74.84863959;10.53967288;ATLÁNTICO;0.005291005;0.329166084;0.285714286;0.114732391;0.247059872;0.388619969;0.045630992;0.033228099;0.031101254;0.539324293;0.410561452
-75.40207818;2.536644536;HUILA;0.264550265;0.747575041;0.714285714;0.114178349;0.164528392;0.143712032;0.004465978;0.086886901;0.002860396;0.116221176;0.587139658
-77.89824022;2.093600769;NARIÑO;0.031746032;0.266206878;0.5;0.165245458;0.274293181;0.458218653;0.040346448;0.053734517;0.050214618;0.237608776;0.492074318
-76.24609907;8.285350928;CÓRDOBA;0.021164021;0.288926745;0.428571429;0.122223833;0.251722499;0.387648727;0.028217363;0.036421925;0.00495389;0.26382549;0.561382813
-78.44447897;1.487995217;NARIÑO;0.037037037;0.252581601;0.285714286;0.108035843;0.201621525;0.347700718;0.049211513;0.075182645;0.063352494;0.228178097;0.65203378
-73.03976164;7.61761553;NORTE DE SANTANDER;0.671957672;0.691443054;0.928571429;0.44382619;0.452660965;0.257634123;0.005984234;0.025993087;0.03810192;0.410581546;0.653388703
-73.56360872;5.290107536;CUNDINAMARCA;0.576719577;0.69096291;0.928571429;0.328250724;0.219975053;0.256005751;0.001499096;0.055284366;0.002165873;0.033552938;0.642380522
-73.6180815;5.168410738;CUNDINAMARCA;0.608465608;0.708896814;0.928571429;0.350484187;0.279430981;0.221890645;0.002468125;0.044945791;0.002516699;0.064927433;0.59326343
-76.09482104;6.882213958;ANTIOQUIA;0.301587302;0.431393231;0.285714286;0.218552787;0.104775481;0.310533763;0.00277994;0.028492066;0.03631525;0.115280348;0.479649538
-73.48670293;10.15825145;CESAR;0.010582011;0.182292896;0.642857143;0.193790059;0.227459016;0.501073384;0.002416958;0.021264807;0.054349592;0.150666275;0.604670232
-71.27685241;6.6029836;ARAUCA;0.031746032;0.41586976;0.928571429;0.089102477;0.250593965;0.326775159;0.109301451;0.097756882;0.05841212;0.611854915;0.333327599
-73.83123097;4.698327946;CUNDINAMARCA;0.682539683;0.801249474;0.928571429;0.431757972;0.508107627;0.33455981;0.031736956;0.030201351;0.008084241;0.037768541;0.450948803
-73.12564541;3.858205093;META;0.037037037;0.427028596;0.785714286;0.124945818;0.256296032;0.380846904;0.029261022;0.11554717;0.043450993;0.100901858;0.345398553
-70.40560984;2.846843555;GUAINÍA;0.026455026;0.355756412;0.714285714;0.158862069;0.257573058;0.436221525;0.170792354;0.355198881;0.406454304;0.315910417;0.48785049
-75.38449968;8.024005891;CÓRDOBA;0.005291005;0.422493369;0.642857143;0.11003518;0.256474222;0.37862904;0.027789945;0.030453987;0.037517337;0.244766693;0.632157898
-76.08010075;3.886950284;VALLE DEL CAUCA;0.518518519;0.381813075;0.428571429;0.350074686;0.211570444;0.443740285;0.009292684;0.083732954;0.021048239;0.127842986;0.650359116
-76.16471325;4.689124513;VALLE DEL CAUCA;0.285714286;0.304834641;0.428571429;0.429565941;0.50736517;0.690863114;0.002883609;0.050070638;0.047974703;0.096432888;0.494798122
-75.3534333;6.025408128;ANTIOQUIA;0.55026455;0.563012929;0.5;0.390494785;0.380791162;0.361026115;0.009584558;0.045665444;0.027481501;0.003310488;0.668931039
-73.08216978;4.819311725;BOYACÁ;0.068783069;0.479453654;0.857142857;0.076239339;0.156747446;0.25219763;0.031916325;0.045787747;0.007664632;0.121509195;0.407732799
-74.99679935;9.563981381;BOLÍVAR;0.015873016;0.381273553;0.428571429;0.123596882;0.255405084;0.393614302;0.029727608;0.039581975;0.041848008;0.376202631;0.53228151
-76.54857145;7.790198417;ANTIOQUIA;0.074074074;0.331549008;0.428571429;0.147299705;0.293003089;0.378881849;0.002958169;0.05849661;0.013997809;0.151276556;0.327528437
-71.05524476;5.189569201;CASANARE;0.021164021;0.381781331;0.714285714;0.10726503;0.256117843;0.359607574;0.204059029;0.208273595;0.14436789;0.645222647;0.585672096
-77.33697825;4.979223284;CHOCÓ;0.010582011;0.282139202;0.428571429;0.123211446;0.244832502;0.39014201;0.011434921;0.131293007;0.054872335;0.390258301;0.616888559
-72.35008865;-0.323203682;CAQUETÁ;0.026455026;0.32860624;0.714285714;0.15695912;0.252464956;0.435247915;0.468396133;0.432297457;0.411719953;0.148878827;0.441478301
-74.9457782;8.972950341;SUCRE;0;0.442682696;0.357142857;0.077034266;0.242545735;0.323657074;0.102405586;0.090208215;0.085118975;0.237637387;0.601395564
-73.6406434;4.680838468;CUNDINAMARCA;0.566137566;0.680983534;0.928571429;0.332321639;0.324602043;0.278519317;0.014552935;0.005529958;0.016985858;0.046490828;0.408250552
-76.40286862;8.320831678;ANTIOQUIA;0.037037037;0.275919964;0.428571429;0.130967883;0.245931338;0.380309273;0.015746441;0.03789748;0.006877501;0.277838596;0.531424863
-73.53841578;3.916999645;META;0.068783069;0.397546602;0.785714286;0.070337716;0.2260335;0.279189416;0.041596605;0.097934969;0.000849606;0.11442382;0.25025628
-73.06727911;5.536910528;BOYACÁ;0.592592593;0.640860945;0.928571429;0.414872103;0.23818009;0.335149313;0.004966103;0.029470483;0.005549419;0.076929385;0.511163994
-77.2098506;2.007128054;CAUCA;0.169312169;0.475238511;0.357142857;0.221973325;0.133850083;0.306625543;0.004940782;0.039262324;0.015354962;0.146443179;0.503705101
-72.86502673;5.99169687;BOYACÁ;0.576719577;0.57603035;1;0.342438708;0.199126871;0.294617213;0.005345252;0.017299817;0.01008204;0.131080826;0.575059939
-71.40380366;6.801694222;ARAUCA;0.031746032;0.447916124;0.928571429;0.088741154;0.268472321;0.32910817;0.11794311;0.078647651;0.048975498;0.604464174;0.486268015
-72.65430551;7.353856621;NORTE DE SANTANDER;0.53968254;0.7618647;0.928571429;0.365202113;0.375326681;0.367991549;0.005726995;0.01474829;0.009242264;0.48441973;0.598381559
-76.31197013;3.492424039;VALLE DEL CAUCA;0.206349206;0.364958552;0.5;0.16452281;0.149085293;0.284467819;0.015011544;0.037533791;0.016808199;0.06016369;0.563253867
-76.68751234;8.127428471;ANTIOQUIA;0;0.275009118;0.428571429;0.124729018;0.236279401;0.380053753;0.015262915;0.074171507;0.002285112;0.253098297;0.419412598
-73.15248855;5.169128319;BOYACÁ;0.35978836;0.576335089;0.928571429;0.219709019;0.153005464;0.275195221;0.023740142;0.04191585;0.006824353;0.103672203;0.460529673
-73.289957;7.775413847;NORTE DE SANTANDER;0.206349206;0.6077766;0.857142857;0.215373133;0.25668211;0.294777921;0.00564523;0.020221251;0.010442137;0.327109466;0.670881946
-75.31273497;2.495538185;HUILA;0.291005291;0.727776342;0.785714286;0.178277214;0.337105013;0.340122832;0.006068704;0.085041816;0.014840643;0.124923557;0.588025844
-74.08395828;10.78814027;MAGDALENA;0.052910053;0.078652059;0.428571429;0.254082969;0.227518413;0.585523331;0.003692667;0.012531395;0.013821165;0.35566225;0.403022705
-70.41268581;5.458672467;VICHADA;0.021164021;0.318971173;0.785714286;0.128029098;0.252791637;0.392326243;0.259800746;0.254910644;0.204997377;0.812217627;0.48452778
-73.1055028;2.350212308;GUAVIARE;0.047619048;0.266966591;0.714285714;0.140916316;0.244951295;0.390894097;0.076846592;0.104502972;0.103874313;0.074261562;0.591345633
-77.17535949;1.858204091;CAUCA;0.201058201;0.516965895;0.428571429;0.095485866;0.166013305;0.20980175;0.005813936;0.028582426;0.013664835;0.108174024;0.528534859
-71.76365544;11.94804735;LA GUAJIRA;0.021164021;0.190802319;0.428571429;0.194392266;0.276550249;0.494909536;0.007818448;0.009430505;0.028443591;0.588562314;0.333160749
-75.16852915;8.318907069;CÓRDOBA;0.005291005;0.449638272;0.571428571;0.082478206;0.244743407;0.338257868;0.068770839;0.062865126;0.062301034;0.194518674;0.560891029
-73.73157376;4.070448727;META;0.126984127;0.506001645;0.857142857;0.116033162;0.211689237;0.262332657;0.006034754;0.080029464;0.004602042;0.124578435;0.223009474
-74.97606855;4.198865648;TOLIMA;0.079365079;0.669878551;0.642857143;0.028713224;0.226330482;0.194178226;0.013084295;0.05254917;0.003734841;0.056113326;0.467414655
-76.28718659;2.9499438;CAUCA;0.402116402;0.697523614;0.571428571;0.349135234;0.0753445;0.248006499;0.003601566;0.039152129;0.030694103;0.074262917;0.676455503
-73.91837505;6.162649899;SANTANDER;0.111111111;0.681959095;0.928571429;0.052464241;0.140027322;0.203948018;0.025307517;0.018869206;0.004527898;0.210899459;0.672547846
-73.5280709;7.386641161;SANTANDER;0.021164021;0.582847895;0.928571429;0.004239553;0.187782134;0.186711538;0.020314644;0.024731209;0.009951573;0.297637461;0.747483135
-74.53529744;10.46568131;MAGDALENA;0.005291005;0.28422102;0.428571429;0.117960223;0.252346163;0.369910645;0.074364838;0.040305293;0.045504282;0.449280083;0.472311724
-74.87048942;4.681382421;TOLIMA;0.058201058;0.692068378;0.714285714;0.029459954;0.160697315;0.208487482;0.005061654;0.059161241;0.017354552;0.134397833;0.642004624
-75.53977366;9.873588915;SUCRE;0.010582011;0.205850664;0.142857143;0.153899894;0.283707531;0.450362817;0.049505641;0.03386081;0.003895141;0.54030985;0.635513718
-73.74132658;3.226142783;META;0.063492063;0.388614648;0.785714286;0.109240256;0.258790687;0.336848568;0.042283138;0.068198629;0.014664177;0.142487412;0.609834455
-78.05059876;1.648867177;NARIÑO;0.031746032;0.275867308;0.428571429;0.170858034;0.228171775;0.46077457;0.021833067;0.020478899;0.007236423;0.162381858;0.589151917
-74.86856774;6.315745919;ANTIOQUIA;0.195767196;0.463886932;0.714285714;0.180421076;0.259473747;0.332998877;0.011127307;0.026587002;0.038869747;0.016908179;0.6787901
-76.8273304;5.138616681;CHOCÓ;0.015873016;0.391481638;0.571428571;0.078286841;0.21866833;0.310496146;0.013988745;0.107862139;0.006131353;0.27616301;0.567067712
-76.40856706;2.922857005;CAUCA;0.470899471;0.632704143;0.571428571;0.297947694;0.410073652;0.332432543;0.004581784;0.042373202;0.043154308;0.059698116;0.629993722
-74.18449769;7.64957685;BOLÍVAR;0.195767196;0.638172857;0.857142857;0.136628624;0.266720124;0.289058114;0.008475074;0.018102275;0.036779984;0.097949961;0.605184739
-74.43144453;4.239773701;CUNDINAMARCA;0.343915344;0.808040546;0.785714286;0.132726308;0.114991684;0.126444216;0.012075576;0.029540475;0.01620503;0.200511663;0.38894923
-76.08127857;5.470761131;RISARALDA;0.338624339;0.479582709;0.357142857;0.382039806;0.632008791;0.596083499;0.018087936;0.010667942;0.06163233;0.156562641;0.856956624
-76.16164005;6.812980303;ANTIOQUIA;0.322751323;0.410171879;0.357142857;0.207327664;0.179199335;0.280044788;0.006183521;0.02866975;0.034911004;0.132099022;0.508833942
-78.32172591;1.874003226;NARIÑO;0.005291005;0.265336898;0.428571429;0.08582648;0.226835353;0.343170351;0.061947102;0.061366312;0.053538484;0.262683784;0.598086812
-76.62029826;5.137212589;CHOCÓ;0.021164021;0.398572395;0.5;0.094281453;0.22567712;0.324151577;0.00358186;0.086854991;0.00494191;0.219623287;0.578255077
-75.41624786;6.259236425;ANTIOQUIA;0.46031746;0.523222083;0.5;0.34988198;0.339599667;0.349489899;0.005229515;0.017264489;0.017171668;0.071696059;0.646306358
-73.03922427;6.786212962;SANTANDER;0.201058201;0.582641602;1;0.162138096;0.096905441;0.228723175;0.010058384;0.009994672;0.032418956;0.298608265;0.536138528
-72.77785773;6.618118291;SANTANDER;0.502645503;0.54954063;1;0.201666923;0.375950344;0.188399386;0.004544488;0.011012821;0.028772453;0.280451789;0.471293422
-72.83879245;10.98487001;LA GUAJIRA;0.084656085;0.181743337;0.428571429;0.217444733;0.288934426;0.477795924;0.01244898;0.031690817;0.016204558;0.216863944;0.506835317
-73.40366864;5.659751851;BOYACÁ;0.62962963;0.665764807;0.928571429;0.424290612;0.439950107;0.343838058;0.025799512;0.070870997;0.032209468;0.022361328;0.689943057
-76.80115674;6.404759387;ANTIOQUIA;0;0.254020368;0.428571429;0.112540365;0.192593253;0.372027859;0.017784805;0.063909634;0.060571347;0.301870332;0.72036033
-75.74689908;8.550239263;CÓRDOBA;0.010582011;0.317828566;0.428571429;0.12998027;0.254929912;0.394748152;0.018965905;0.033265351;0.011639233;0.365767284;0.552461876
