Elevation (m);Surface Temperature (C);Moho Depth (m);Curie Depth (Km);Magnetic Anomaly (nT)
289.56;26.7522;36833.1665;20;-14.9691
284.3784;26.778108;36874.42068;20;-14.9691
313.3344;26.633328;42941.4408;36;16.6583
457.2;25.914;45326.53018;30;-3.417
442;25.99;45333.69012;30;-3.417
453;25.935;45358.52286;30;-3.417
429;26.055;45333.27552;30;-3.417
84.7344;27.776328;43062.97496;36;20.7182
85.6488;27.771756;42973.04188;36;20.4915
82.9056;27.785472;42888.54002;36;20.4915
137.16;27.5142;42487.88858;36;23.9514
137.16;27.5142;42589.53952;36;19.7913
119.1768;27.604116;42530.05772;36;19.7913
116.4336;27.617832;42573.55503;36;20.7756
76.2;27.819;42462.9072;36;23.9514
109.728;27.65136;42448.16728;36;23.9514
118.872;27.60564;42441.80964;36;23.9514
119.1768;27.604116;42413.17553;36;23.9514
113.9952;27.630024;42425.87818;36;23.9514
117.0432;27.614784;42406.90667;36;23.9514
144.1704;27.479148;42580.57116;36;19.7913
122.5296;27.587352;42434.95049;36;23.9514
120.396;27.59802;42485.45174;36;23.9514
76.2;27.819;42430.21434;36;23.9514
106.3752;27.668124;42429.70138;36;24.3834
104.8512;27.675744;42461.55442;36;23.9514
114.3;27.6285;42455.28454;36;23.9514
117.0432;27.614784;42287.93251;36;23.9514
117.0432;27.614784;42510.10253;36;19.7913
137.16;27.5142;42453.41779;36;24.3834
136.8552;27.515724;42591.93237;36;20.7756
120.7008;27.596496;42646.85898;36;19.7913
136.8552;27.515724;42539.97104;36;20.7756
131.3688;27.543156;42564.15036;36;20.7756
118.2624;27.608688;42501.76657;36;23.9514
127.7112;27.561444;42518.37062;36;19.7913
393;26.235;43979.36638;24;-30.9972
394.1064;26.229468;43978.79871;24;-30.9972
388.9248;26.255376;43975.31473;24;-30.9972
396.5448;26.217276;43971.79363;24;-30.9972
44.196;27.97902;35468.74732;32;33.4078
49.6824;27.951588;35676.25259;30;32.5348
49.3776;27.953112;35454.35527;30;33.4078
41.4528;27.992736;35712.3449;30;32.047
37.7952;28.011024;35371.12169;32;33.809
41.148;27.99426;35501.84897;30;32.9994
54.5592;27.927204;35527.50821;30;33.4078
54.2544;27.928728;35461.51241;30;33.4078
42.3672;27.988164;35738.78468;30;32.047
40.2336;27.998832;35545.7899;30;32.9994
36.8808;28.015596;35717.71279;30;32.047
46.6344;27.966828;35295.5037;32;34.1493
42.9768;27.985116;35461.85646;32;33.4146
58.8264;27.905868;35468.08713;30;33.4078
39.9288;28.000356;35760.05484;30;32.047
43.2816;27.983592;35692.0939;30;32.047
68.8848;27.855576;35373.07246;32;33.809
50.292;27.94854;35452.9798;30;33.4078
46.0248;27.969876;35696.87196;30;32.5348
40.8432;27.995784;35397.92178;32;33.809
50.5968;27.947016;35562.10243;30;32.9994
50.292;27.94854;35444.30968;32;33.4078
50.292;27.94854;35681.58675;30;32.5348
42.3672;27.988164;35753.44021;30;32.047
35.052;28.02474;35774.3323;30;31.5088
48.768;27.95616;35366.77894;30;33.809
53.6448;27.931776;35767.4223;30;31.5088
46.3296;27.968352;35745.36752;30;32.047
47.5488;27.962256;35660.34896;30;32.5348
45.72;27.9714;35505.38523;30;32.9994
57.912;27.91044;35520.1454;30;32.9994
51.5112;27.942444;35425.43348;32;33.809
56.0832;27.919584;35427.52666;30;33.4078
50.9016;27.945492;35702.34728;30;32.5348
48.1584;27.959208;35390.97933;32;33.809
57.6072;27.911964;35644.34587;30;32.9994
69.7992;27.851004;35362.61165;32;33.809
52.4256;27.937872;35672.08762;30;32.5348
40.2336;27.998832;35762.00594;30;32.047
47.244;27.96378;35709.29815;30;32.047
38.4048;28.007976;35257.41218;32;34.1493
33.2232;28.033884;35788.54788;30;31.5088
59.436;27.90282;35355.74694;30;33.809
37.1856;28.014072;35811.06262;30;31.5088
36.8808;28.015596;35257.91422;30;34.1493
38.7096;28.006452;35380.6674;32;33.809
46.9392;27.965304;35778.7212;30;31.5088
55.1688;27.924156;35670.67901;30;32.5348
48.768;27.95616;35477.33866;32;32.9994
34.4424;28.027788;35814.40639;30;31.5088
63.7032;27.881484;35556.80594;30;32.9994
37.4904;28.012548;35276.3603;32;34.1493
38.1;28.0095;35753.08025;30;32.047
41.4528;27.992736;35475.37331;32;33.4146
56.0832;27.919584;35513.13932;30;32.9994
47.5488;27.962256;35233.39441;30;34.1493
50.9016;27.945492;35404.50666;30;33.809
36.2712;28.018644;35829.24219;30;31.5088
52.1208;27.939396;35459.93557;32;33.809
53.9496;27.930252;35442.30435;32;33.809
64.9224;27.875388;35761.85533;30;32.0043
45.1104;27.974448;35317.87057;30;33.809
35.052;28.02474;35822.11079;30;31.5088
67.056;27.86472;35624.02007;30;32.5348
54.864;27.92568;35437.03482;32;33.4146
35.9664;28.020168;35830.67046;30;31.5088
43.8912;27.980544;35435.96269;32;33.809
44.8056;27.975972;35402.85744;32;33.809
39.3192;28.003404;35390.60388;32;33.809
49.9872;27.950064;35427.77187;32;33.809
40.8432;27.995784;35780.0874;30;31.5088
68.2752;27.858624;35381.72503;32;33.809
46.3296;27.968352;35486.54597;30;33.4078
45.1104;27.974448;35737.38937;30;32.5348
46.0248;27.969876;35251.13924;32;34.1493
46.0248;27.969876;35503.70675;30;32.9994
54.5592;27.927204;35533.35363;30;33.4078
50.292;27.94854;35520.88;30;32.9994
35.9664;28.020168;35790.88337;30;31.5088
51.816;27.94092;35382.10188;32;33.809
50.5968;27.947016;35469.51039;30;33.4078
54.864;27.92568;35520.19928;30;33.4078
52.1208;27.939396;35576.26211;30;32.9994
53.9496;27.930252;35661.07481;30;32.5348
62.1792;27.889104;35562.22376;30;32.9994
58.2168;27.908916;35556.39999;30;32.9994
42.0624;27.989688;35700.85917;30;32.5348
46.9392;27.965304;35494.42461;30;32.9994
53.34;27.9333;35494.64691;30;32.9994
58.8264;27.905868;35465.36651;30;33.4078
41.148;27.99426;35381.25621;32;34.1493
58.5216;27.907392;35448.40436;32;33.4146
63.0936;27.884532;35370.88467;32;33.809
39.3192;28.003404;35482.86728;32;33.4146
52.4256;27.937872;35363.91429;30;33.809
53.0352;27.934824;35498.98268;30;33.4078
60.96;27.8952;35577.60243;30;32.9994
95;27.725;34747.53675;32;34.6627
40.5384;27.997308;35761.64263;30;32.047
45.72;27.9714;35370.16817;32;33.809
46.0248;27.969876;35652.34132;30;32.5348
46.3296;27.968352;35704.34043;30;32.047
34.4424;28.027788;35349.21686;32;34.1493
46.6344;27.966828;35415.80818;32;33.809
44.8056;27.975972;35753.5801;30;32.5348
41.4528;27.992736;35725.83686;30;32.047
39.9288;28.000356;35406.92953;32;33.809
38.4048;28.007976;35789.54303;30;31.5088
35.6616;28.021692;35914.46111;30;30.9617
63.7032;27.881484;35481.41892;30;33.4078
42.672;27.98664;35710.96545;30;32.5348
60.96;27.8952;35518.19202;30;33.4078
38.7096;28.006452;35787.89355;30;32.0043
40.5384;27.997308;35494.45816;32;33.4146
46.6344;27.966828;35720.34695;30;32.5348
44.5008;27.977496;35700.55847;30;32.5348
36.2712;28.018644;35364.50813;32;33.809
44.5008;27.977496;35473.32389;32;33.4146
45.72;27.9714;35265.23021;32;34.1493
47.5488;27.962256;35421.76907;32;33.809
50.9016;27.945492;35690.5331;30;32.5348
60.3504;27.898248;35465.94205;30;33.4078
37.4904;28.012548;35855.42083;30;31.5088
47.5488;27.962256;35712.85236;30;32.5348
49.6824;27.951588;35725.25126;30;32.5348
49.9872;27.950064;35536.23353;30;32.9994
34.1376;28.029312;35795.40781;30;31.5088
44.5008;27.977496;35400.6153;32;33.809
60.0456;27.899772;35584.82229;30;32.9994
47.244;27.96378;35702.20026;30;32.5348
39.0144;28.004928;35344.78457;32;34.1493
36.8808;28.015596;35357.10448;32;33.809
42.9768;27.985116;35742.04538;30;32.0043
48.768;27.95616;35536.20078;30;32.9994
46.6344;27.966828;35490.15466;30;33.4078
42.9768;27.985116;35517.49435;30;32.9994
48.4632;27.957684;35690.6332;30;32.5348
54.5592;27.927204;35350.78884;32;33.809
36.8808;28.015596;35863.8273;30;31.5088
34.4424;28.027788;35301.61986;32;34.1493
37.4904;28.012548;35858.4753;30;31.5088
69.4944;27.852528;35601.67912;30;32.5348
36.8808;28.015596;35845.8568;30;31.5088
37.7952;28.011024;35876.32023;30;31.5088
37.4904;28.012548;35856.26993;30;31.5088
36.576;28.01712;35816.02125;30;31.5088
36.576;28.01712;35866.93097;30;31.5088
77.4192;27.812904;35658.45271;30;32.959
37.1856;28.014072;35844.21263;30;31.5088
31.6992;28.041504;35743.41744;30;32.0043
37.7952;28.011024;35856.13336;30;31.5088
46.3296;27.968352;35429.91844;32;33.4078
65.2272;27.873864;35540.92101;30;33.4078
38.4048;28.007976;35789.77791;30;32.0043
36.2712;28.018644;35763.95252;30;32.0043
45.72;27.9714;35585.05451;30;32.9994
71.9328;27.840336;35579.49908;30;33.4078
39.0144;28.004928;35289.35128;30;33.809
35.052;28.02474;35830.01709;30;31.5088
57.3024;27.913488;35565.18437;30;32.9994
35.052;28.02474;35780.81766;30;31.5088
63.0936;27.884532;35602.10263;30;32.9994
45.4152;27.972924;35299.52373;32;33.809
49.0728;27.954636;35308.2425;32;33.809
43.2816;27.983592;35257.60443;30;34.1493
42.672;27.98664;35305.28403;30;33.809
43.5864;27.982068;35687.23238;30;32.5348
61.2648;27.893676;35724.42616;30;32.5348
48.1584;27.959208;35270.99567;30;33.809
32.9184;28.035408;35231.32274;30;34.1493
38.7096;28.006452;35408.86425;32;33.809
37.4904;28.012548;35276.62808;32;34.1493
41.148;27.99426;35266.18137;30;34.1493
36.576;28.01712;35809.38937;30;31.5088
49.0728;27.954636;35314.99122;32;33.809
48.768;27.95616;35260.82458;30;34.1493
53.9496;27.930252;35307.49985;32;33.809
36.576;28.01712;35333.11226;32;33.809
49.3776;27.953112;35546.65821;30;32.9994
57.912;27.91044;35637.0714;30;32.5348
54.864;27.92568;35775.65575;30;31.5088
38.1;28.0095;35293.85434;32;34.1493
45.1104;27.974448;35445.59444;32;33.809
42.672;27.98664;35556.4804;30;32.9994
40.5384;27.997308;35488.98441;32;33.4146
45.72;27.9714;35485.65565;32;33.4146
44.196;27.97902;35532.85154;30;33.4146
46.6344;27.966828;35479.64377;30;33.4146
47.5488;27.962256;35522.34339;32;33.4146
57.912;27.91044;35742.69003;30;32.5348
46.3296;27.968352;35573.64666;30;32.9994
46.3296;27.968352;35562.74937;30;33.4146
66.1416;27.869292;35337.23371;30;33.809
41.148;27.99426;35719.52054;30;32.5348
46.9392;27.965304;35739.39968;30;32.5348
56.0832;27.919584;35657.57903;30;32.5348
62.1792;27.889104;35353.28062;32;33.809
37.1856;28.014072;35807.50741;30;31.5088
37.4904;28.012548;35801.5915;30;31.5088
48.1584;27.959208;35550.02028;30;32.9994
50.5968;27.947016;35569.60168;30;32.9994
44.196;27.97902;35494.78484;32;33.4146
43.5864;27.982068;35687.13704;30;32.5348
46.3296;27.968352;35563.17475;30;32.9994
46.9392;27.965304;35333.68602;30;33.809
38.7096;28.006452;35488.84856;32;33.4146
48.4632;27.957684;35260.62683;30;33.809
64.6176;27.876912;35604.19144;30;32.5348
47.5488;27.962256;35213.39634;32;34.1493
47.5488;27.962256;35633.78639;30;32.9994
48.768;27.95616;35318.38192;30;33.809
35.052;28.02474;35486.90266;30;33.4078
46.6344;27.966828;35575.87167;30;32.9994
51.2064;27.943968;35500.45007;30;33.4078
59.7408;27.901296;35534.33104;30;33.4078
56.6928;27.916536;35530.60271;30;32.9994
44.5008;27.977496;35506.56659;30;32.9994
33.8328;28.030836;35793.42578;30;31.5088
47.8536;27.960732;35479.42633;32;32.9994
44.8056;27.975972;35500.5619;30;32.9994
61.5696;27.892152;35545.77332;30;32.9994
45.72;27.9714;35530.88593;30;32.9994
53.34;27.9333;35538.11808;30;32.9994
38.1;28.0095;35774.90602;30;32.047
50.5968;27.947016;35495.75768;30;33.4078
48.4632;27.957684;35472.7627;32;32.9994
51.816;27.94092;35493.24252;30;32.9994
54.5592;27.927204;35496.23979;30;32.9994
78.0288;27.809856;35366.41122;30;33.809
45.72;27.9714;35607.03209;30;32.9994
43.2816;27.983592;35525.61374;32;33.4146
48.1584;27.959208;35519.03258;30;32.9994
45.1104;27.974448;35522.81983;30;32.9994
54.5592;27.927204;35637.23102;30;32.5348
45.72;27.9714;35480.19876;30;33.4078
45.72;27.9714;35489.78033;30;33.4078
47.5488;27.962256;35521.57575;30;32.9994
40.8432;27.995784;35279.30239;32;34.1493
42.3672;27.988164;35281.86685;32;34.1493
53.0352;27.934824;35290.33186;32;33.809
49.3776;27.953112;35413.26181;32;33.809
47.244;27.96378;35279.32948;30;33.809
49.0728;27.954636;35405.22018;32;33.809
38.4048;28.007976;35371.65967;32;33.809
51.5112;27.942444;35322.42695;32;33.809
66.4464;27.867768;35491.15768;30;33.4078
45.4152;27.972924;35707.74843;30;32.047
59.7408;27.901296;35452.55551;32;33.4146
38.7096;28.006452;35760.77634;30;32.047
39.3192;28.003404;35282.05814;32;34.1493
48.4632;27.957684;35528.7677;30;32.9994
56.0832;27.919584;35536.5653;30;32.9994
49.9872;27.950064;35690.40147;30;32.5348
55.7784;27.921108;35561.49227;30;32.9994
44.8056;27.975972;35419.14647;32;33.809
43.2816;27.983592;35498.46014;30;32.9994
37.7952;28.011024;35733.15083;30;32.047
59.1312;27.904344;35649.51102;30;32.9994
44.8056;27.975972;35417.61524;32;33.809
47.5488;27.962256;35484.34213;30;33.4078
48.1584;27.959208;35431.6553;32;33.809
55.4736;27.922632;35494.71603;30;32.9994
39.9288;28.000356;35381.34605;32;33.809
62.7888;27.886056;35581.0061;30;32.9994
198.4248;27.207876;38037.79944;34;23.9403
195.3768;27.223116;38074.86688;34;22.5379
100.8888;27.695556;39090.41655;24;-14.8413
72.2376;27.838812;42218.79898;34;29.2092
175.26;27.3237;33941.41616;34;-49.2266
189.5856;27.252072;37757.12911;34;31.1161
468;25.86;44967.59043;30;-4.9544
20.4216;28.097892;34338.19746;18;-100.2486
98.1456;27.709272;34936.4634;18;12.3167
73.152;27.83424;37479.03499;32;23.5712
71.3232;27.843384;37434.41306;32;23.5712
71.3232;27.843384;37479.57541;32;23.5712
76.8096;27.815952;37436.73167;32;23.5712
70.7136;27.846432;37439.62555;32;23.5712
320;26.6;43314.64162;32;-31.8955
202.692;27.18654;38086.54745;34;3.6944
202.3872;27.188064;38125.22252;34;6.3745
204.216;27.17892;38115.03628;34;6.3745
203.6064;27.181968;38109.58129;34;6.3745
511.7592;25.641204;37482.2728;36;-100.9255
324.0024;26.579988;36321.44568;32;-127.6378
415;26.125;44117.41635;24;-28.6453
392;26.24;44122.26959;24;-28.6453
443;25.985;44082.94231;24;-30.5734
403;26.185;44116.57497;24;-30.5734
456.2856;25.918572;44136.92106;24;-28.6453
19.812;28.10094;30463.31879;18;6.2364
25;28.075;29972.336;16;5.9899
23.7744;28.081128;30568.81585;18;5.8555
10.668;28.14666;30176.26425;18;6.2364
8;28.16;29914.03295;16;5.9899
3.9624;28.180188;30010.01387;16;11.6414
277.368;26.81316;43140.91788;26;-40.1825
143.5608;27.482196;36836.9409;36;-36.9063
271.5768;26.842116;43298.95623;30;12.3361
253.2888;26.933556;39604.26712;32;8.1199
299.6184;26.701908;43134.06063;30;6.8331
254.508;26.92746;43155.96372;30;6.8331
280.416;26.79792;43134.64497;30;6.8331
264;26.88;43248.12377;30;6.8331
152.0952;27.439524;38987.2043;30;8.0472
160.02;27.3999;38946.26742;30;8.0472
156.0576;27.419712;44991.70585;32;-5.3333
79.8576;27.800712;38251.6404;34;23.6557
64.008;27.87996;37802.44278;34;23.0878
74.676;27.82662;37929.92485;34;23.8988
175.8696;27.320652;34203.42376;34;-33.9178
504.1392;25.679304;40156.6755;18;7.4354
177;27.315;38035.26925;34;49.3989
92.3544;27.738228;37129.88021;32;24.184
103.3272;27.683364;37106.54233;32;24.184
95.7072;27.721464;37112.84567;32;24.184
91.44;27.7428;37084.81427;32;24.184
564.7944;25.376028;44091.7973;24;-35.8776
569;25.355;44098.54576;24;-35.8776
571;25.345;44085.76105;24;-35.8776
1052.1696;22.939152;42522.84947;32;18.1925
998;23.21;42778.08461;32;17.5429
1650;19.95;42232.32699;32;13.7276
1024.128;23.07936;42852.92719;32;17.5429
1024.4328;23.077836;42853.3478;32;17.5429
1185.9768;22.270116;42997.2252;32;17.5429
432.2064;26.038968;37395.87765;30;30.6486
53.34;27.9333;36922.50758;30;22.1315
174.9552;27.325224;37968.55545;34;53.2616
174.6504;27.326748;37980.0401;34;53.2616
391.9728;26.240136;43668.41037;24;-44.6608
121.92;27.5904;31812.76643;10;-86.2794
360.5784;26.397108;40485.0444;20;-1.6007
516.636;25.61682;45363.18113;30;-4.334
211.836;27.14082;32225.68409;30;-19.1778
492.252;25.73874;39658.67893;34;-26.3035
569.976;25.35012;42219.20873;20;-9.7638
181.9656;27.290172;37362.6935;36;-52.2739
32.9184;28.035408;33290.32234;20;-88.4937
50.292;27.94854;35673.23003;30;32.5348
109.4232;27.652884;33938.31281;26;8.7254
197.2056;27.213972;34809.26549;32;-93.9501
195.6816;27.221592;34846.52698;32;-93.9501
195.6816;27.221592;34932.12097;32;-93.9501
193.2432;27.233784;34875.42548;32;-93.9501
391.9728;26.240136;37697.92517;34;-127.4057
213.36;27.1332;33400.49402;28;32.7766
917.7528;23.611236;45049.66785;22;-15.1332
440.1312;25.999344;45109.43868;30;-5.049
438.912;26.00544;45102.61221;30;-5.049
755.904;24.42048;45009.31907;28;-46.9457
667;24.865;44940.20686;28;-48.6621
715;24.625;45013.50296;28;-46.9457
506.8824;25.665588;44906.64871;28;-48.6621
487.3752;25.763124;44970.78397;28;-46.9457
702.8688;24.685656;45327.64476;30;-1.6771
320.6496;26.596752;42848.81914;28;-43.6825
114.3;27.6285;38540.67843;36;29.8163
123.1392;27.584304;38929.72192;36;31.6891
111.8616;27.640692;38418.84914;36;29.8163
137.7696;27.511152;38700.42639;36;29.8163
541;25.495;44068.61625;24;-35.8776
221.5896;27.092052;36334.22444;30;33.9756
38.1;28.0095;34942.90086;30;34.9965
180;27.3;37182.00579;34;36.9769
170.688;27.34656;37182.09495;34;36.9769
50.5968;27.947016;38586.66919;34;18.3242
1362;21.39;47214.78385;32;-61.3
334.9752;26.525124;36255.09375;32;-127.6378
18.8976;28.105512;37122.2075;22;-39.5502
17.0688;28.114656;37120.76104;22;-39.5502
18.5928;28.107036;37091.05702;22;-39.5502
128.9304;27.555348;43076.9841;36;19.669
824.7888;24.076056;39555.72444;36;-56.2668
695.2488;24.723756;39525.74754;36;-56.2668
359.9688;26.400156;35808.81438;32;-113.8682
268.8336;26.855832;41783.95541;30;16.0158
619.9632;25.100184;45878.69659;30;-2.0042
437.9976;26.010012;35803.49369;34;-84.9761
64.3128;27.878436;41467.83242;36;19.5303
72.2376;27.838812;41628.59787;36;20.308
71.628;27.84186;41537.53019;36;19.5303
71.9328;27.840336;41682.25449;36;20.308
71.3232;27.843384;41439.96232;36;19.5303
75.2856;27.823572;41589.5998;36;20.308
70.7136;27.846432;41589.71117;36;20.308
75.8952;27.820524;41589.81403;36;20.308
64.6176;27.876912;41466.95376;36;19.5303
63.7032;27.881484;41598.49507;36;20.308
71.3232;27.843384;41440.28727;36;19.5303
70.7136;27.846432;41440.42265;36;19.5303
66.1416;27.869292;41440.73267;36;19.5303
71.0184;27.844908;41537.65285;36;19.5303
66.1416;27.869292;41537.78725;36;19.5303
66.1416;27.869292;41537.81305;36;19.5303
71.628;27.84186;41538.1875;36;19.5303
64.3128;27.878436;41388.88767;36;19.5303
64.3128;27.878436;41387.8246;36;19.5303
67.6656;27.861672;41602.87681;36;20.308
65.532;27.87234;41590.74247;36;20.308
66.4464;27.867768;41590.47415;36;20.308
64.3128;27.878436;41394.74242;36;19.5303
66.1416;27.869292;41590.58218;36;20.308
67.056;27.86472;41682.39986;36;20.308
67.056;27.86472;41681.9716;36;20.308
66.7512;27.866244;41537.01919;36;19.5303
71.628;27.84186;41537.10689;36;19.5303
64.3128;27.878436;41317.74566;36;19.5303
64.9224;27.875388;41466.71798;36;19.5303
64.9224;27.875388;41466.51494;36;19.5303
72.2376;27.838812;41629.20409;36;20.308
63.7032;27.881484;41397.45587;36;19.5303
69.7992;27.851004;41465.25035;36;19.5303
70.104;27.84948;41392.66364;36;19.5303
70.104;27.84948;41494.28772;36;19.5303
70.104;27.84948;41683.11679;36;20.308
64.008;27.87996;41642.35695;36;19.1818
63.7032;27.881484;41538.73082;36;19.5303
71.628;27.84186;41538.92944;36;19.5303
71.628;27.84186;41539.09797;36;19.5303
74.676;27.82662;41495.25802;36;19.5303
67.9704;27.860148;41438.64269;36;19.5303
71.0184;27.844908;41619.93375;36;20.308
71.628;27.84186;41539.87045;36;19.5303
71.3232;27.843384;41539.73688;36;19.5303
71.628;27.84186;41540.17998;36;19.5303
67.9704;27.860148;41438.87942;36;19.5303
65.532;27.87234;41391.52987;36;19.5303
75.2856;27.823572;41683.6919;36;20.308
69.7992;27.851004;41670.58218;36;19.1818
69.7992;27.851004;41594.8153;36;20.308
72.2376;27.838812;41629.10445;36;20.308
70.104;27.84948;41598.48923;36;20.308
71.628;27.84186;41540.02245;36;19.5303
71.628;27.84186;41496.3629;36;19.5303
71.628;27.84186;41439.69632;36;19.5303
70.104;27.84948;41390.26701;36;19.5303
69.7992;27.851004;41440.75584;36;19.5303
76.8096;27.815952;41703.41483;36;19.1818
71.9328;27.840336;41389.58381;36;19.5303
76.8096;27.815952;41437.60383;36;19.5303
64.3128;27.878436;41316.20986;36;19.5303
66.7512;27.866244;41629.01532;36;20.308
67.3608;27.863196;41442.89955;36;19.5303
83.5152;27.782424;41539.52844;36;19.5303
64;27.88;41389.21735;36;19.5303
64.6176;27.876912;41468.39655;36;19.5303
72.2376;27.838812;41628.92522;36;20.308
69.7992;27.851004;41494.24578;36;19.5303
67.056;27.86472;41439.66213;36;19.5303
70.104;27.84948;41683.77881;36;19.1818
65.8368;27.870816;41635.1559;36;20.308
61;27.895;41584.21255;36;19.5303
68;27.86;41539.90948;36;19.5303
75.8952;27.820524;41584.55157;36;19.5303
67.6656;27.861672;41635.02926;36;20.308
67.6656;27.861672;41634.75533;36;20.308
70.104;27.84948;41469.84825;36;19.5303
72.2376;27.838812;41628.83224;36;20.308
17.6784;28.111608;37332.44729;18;-4.8193
306.0192;26.669904;45052.49475;28;-27.5676
120.7008;27.596496;34870.25524;36;29.6736
75.5904;27.822048;42250.01092;36;29.678
174.9552;27.325224;40940.41694;36;22.8488
178.6128;27.306936;40859.60736;36;22.8488
293.8272;26.730864;36029.59908;20;4.745
